entry_time,result,wick_ratio,body_strength,is_doji,momentum_3,dist_to_swing_low,dist_to_swing_high,candle_vs_atr,volume
2025-02-24 02:15:00,loss,0.1746031746031485,0.8253968253968516,False,0.0015000000000000568,0.004709999999999992,0.0011900000000000244,2.7852631578947054,659.0
2025-02-24 20:15:00,loss,0.11594202898560985,0.8840579710143901,False,0.0007500000000000284,0.003230000000000066,0.00012999999999996348,0.9433593750001266,466.0
2025-02-25 08:15:00,loss,0.600000000000333,0.39999999999966696,False,0.00031999999999987594,0.0018599999999999728,2.999999999997449e-05,1.4285714285720112,418.0
2025-02-25 17:15:00,loss,0.5360824742268064,0.4639175257731935,False,0.0016499999999999293,0.006119999999999903,0.00038999999999989043,1.1646655231562981,1120.0
2025-02-26 01:15:00,loss,0.34210526315834067,0.6578947368416593,False,0.0007399999999999629,0.0036199999999999566,9.999999999998899e-05,1.0310077519381455,213.0
2025-02-26 10:45:00,loss,0.714285714285784,0.285714285714216,False,9.999999999998899e-05,0.0015300000000000313,0.002080000000000082,1.3202072538860008,718.0
2025-02-26 13:00:00,loss,0.30434782608708244,0.6956521739129176,False,0.0007699999999999374,0.0013600000000000279,0.0010700000000001264,0.6414342629480999,534.0
2025-02-26 17:15:00,win,0.34756097560976024,0.6524390243902398,False,0.00039999999999995595,0.0020499999999998852,0.0016200000000001769,1.9776055124891243,922.0
2025-02-26 19:15:00,loss,0.4918032786884709,0.5081967213115292,False,0.0011099999999999444,0.004850000000000021,0.000520000000000076,2.089722675367056,1229.0
2025-02-27 11:45:00,loss,0.32352941176453304,0.676470588235467,False,0.00021000000000004349,0.0025200000000000777,0.00019999999999997797,1.2081218274112095,543.0
2025-03-05 01:00:00,loss,0.08333333333338473,0.9166666666666152,False,0.0018800000000001038,0.012699999999999934,0.0008699999999999264,1.906202723146739,538.0
2025-03-05 09:15:00,win,0.2556390977444394,0.7443609022555606,False,0.0022699999999999942,0.005009999999999959,0.0008199999999998209,2.8958009331261674,1145.0
2025-03-06 03:30:00,loss,0.15568862275457462,0.8443113772454254,False,0.0020400000000000418,0.005120000000000013,0.0012099999999999334,2.4610526315790198,778.0
2025-03-06 07:45:00,loss,0.2299999999999778,0.7700000000000222,False,0.0009699999999999154,0.0026199999999998447,0.0009799999999999809,1.5384615384613884,639.0
2025-03-06 15:30:00,loss,0.7429906542055876,0.2570093457944124,False,0.0020100000000000673,0.00395000000000012,0.0024999999999999467,1.335711101203767,1298.0
2025-03-07 08:15:00,win,0.31147540983628635,0.6885245901637136,False,0.00031000000000003247,0.003670000000000062,1.999999999990898e-05,1.0892857142857038,658.0
2025-03-07 16:00:00,loss,0.4304932735425424,0.5695067264574576,False,0.00034000000000000696,0.0040999999999999925,0.0031200000000000117,1.5641282565129784,1762.0
2025-03-10 04:00:00,loss,0.65753424657518,0.34246575342482005,False,0.0011200000000000099,0.0039000000000000146,4.999999999988347e-05,0.8488372093022496,781.0
2025-03-10 09:00:00,loss,0.25757575757547213,0.7424242424245279,False,0.0009699999999999154,0.0012099999999999334,0.0031399999999999206,1.2977528089886525,541.0
2025-03-11 04:45:00,loss,0.26666666666659267,0.7333333333334073,False,0.0009299999999998754,0.0040599999999999525,0.00035999999999991594,0.965517241379187,756.0
2025-03-12 09:00:00,loss,0.6666666666666666,0.3333333333333333,False,0.0009200000000000319,0.001060000000000061,0.0012099999999999334,1.5025553662692952,458.0
2025-03-12 11:45:00,loss,0.6322580645161411,0.367741935483859,False,0.0016300000000000203,0.0034000000000000696,0.00029999999999996696,1.8250630782168575,1384.0
2025-03-13 05:30:00,loss,0.7954545454547175,0.2045454545452825,False,0.0006099999999999994,0.0012600000000000389,0.00022999999999995246,1.0639032815199405,446.0
2025-03-13 12:15:00,loss,0.27368421052623704,0.726315789473763,False,0.00042000000000008697,0.0025200000000000777,0.0013099999999999223,0.9041468388851183,807.0
2025-03-13 19:30:00,loss,0.4082840236685621,0.5917159763314379,False,0.0014400000000001079,0.0050400000000001555,0.0012399999999999078,1.5031766200762033,873.0
2025-03-14 08:45:00,loss,0.10000000000011103,0.899999999999889,False,0.0006399999999999739,0.0016499999999999293,0.0007900000000000684,1.8666666666663903,412.0
2025-03-17 04:30:00,loss,0.2941176470586545,0.7058823529413455,False,0.0007099999999999884,0.0013100000000001444,1.0000000000065512e-05,1.6736990154712137,437.0
2025-03-18 08:30:00,loss,0.3333333333343907,0.6666666666656094,False,7.00000000000145e-05,0.0005399999999999849,0.0011100000000001664,0.8621700879767401,239.0
2025-03-18 09:45:00,win,0.041958041958160316,0.9580419580418397,False,0.0013999999999998458,0.0017399999999998528,2.0000000000131024e-05,3.7702448210926005,573.0
2025-03-18 18:30:00,loss,0.11210762331832581,0.8878923766816742,False,0.0016300000000000203,0.0040400000000000436,0.0021800000000000708,1.673097534833864,1000.0
2025-03-19 15:30:00,loss,0.441441441441555,0.558558558558445,False,0.0005500000000000504,0.0040599999999999525,0.0022400000000000198,1.3025984911985697,712.0
2025-03-20 05:00:00,loss,0.04347826086965756,0.9565217391303424,False,0.0009699999999999154,0.0031799999999999606,2.999999999997449e-05,2.1934604904633472,632.0
2025-03-20 23:00:00,loss,0.6875000000001301,0.3124999999998699,False,8.999999999992347e-05,0.0039599999999999635,0.0,0.7133757961785552,217.0
2025-03-25 17:45:00,loss,0.8809523809523873,0.11904761904761275,True,0.0006900000000000794,0.003570000000000073,0.0017599999999999838,0.9915682967959162,887.0
2025-04-04 08:15:00,loss,0.26595744680861616,0.7340425531913838,False,0.0015999999999998238,0.006889999999999841,0.0006499999999998174,0.8302839116718995,714.0
2025-04-04 15:15:00,loss,0.20403587443949817,0.7959641255605019,False,0.0010200000000000209,0.011540000000000106,0.0027599999999998737,1.6798493408663124,2062.0
2025-04-07 15:30:00,loss,0.1983240223463701,0.8016759776536299,False,0.00026999999999999247,0.003689999999999971,0.007759999999999989,1.8842105263157172,1721.0
2025-04-08 03:00:00,win,0.043859649122894154,0.9561403508771058,False,0.0011799999999999589,0.0024199999999998667,0.0027200000000000557,1.8932384341637996,880.0
2025-04-08 09:30:00,loss,0.1708542713566813,0.8291457286433187,False,0.0022800000000000598,0.00831000000000004,0.0008700000000001484,2.0380395025603746,1209.0
2025-04-08 15:30:00,loss,0.5680000000000028,0.43199999999999716,False,0.002429999999999932,0.004729999999999901,0.0033400000000001207,1.7658930373359911,1280.0
2025-04-09 01:00:00,win,0.2516556291389735,0.7483443708610265,False,0.0014600000000000168,0.007950000000000124,0.0010099999999999554,1.5318840579709343,469.0
2025-04-09 09:45:00,loss,0.558823529411786,0.44117647058821396,False,0.002489999999999881,0.0103899999999999,0.00045999999999990493,1.5949367088607465,1767.0
2025-04-09 15:15:00,loss,0.09422492401216749,0.9057750759878325,False,0.0032600000000000406,0.008159999999999945,0.0010099999999999554,1.5461564283316513,1578.0
2025-04-10 21:15:00,loss,0.1352459016394114,0.8647540983605886,False,0.003069999999999906,0.017669999999999852,0.0008199999999998209,0.9835876763604713,1184.0
2025-04-11 01:00:00,win,0.03167420814480229,0.9683257918551977,False,0.0029399999999999427,0.008539999999999992,0.0024600000000001288,1.1570680628272592,670.0
2025-04-11 15:45:00,loss,0.2160000000000334,0.7839999999999666,False,0.0043599999999999195,0.014889999999999848,0.007800000000000029,1.5240583496625644,1819.0
2025-04-14 14:30:00,loss,0.23214285714278987,0.7678571428572101,False,0.001140000000000141,0.004590000000000094,0.002610000000000001,0.8634361233480273,653.0
2025-04-14 22:00:00,loss,0.6228070175438938,0.37719298245610616,False,0.0010900000000000354,0.006299999999999972,0.004709999999999992,0.7571157495255793,507.0
2025-04-15 07:30:00,loss,0.5050505050506501,0.49494949494935,False,0.0011299999999998533,0.0042999999999999705,0.0002500000000000835,1.2577132486388687,688.0
2025-04-15 17:45:00,loss,0.17919075144497615,0.8208092485550238,False,0.0038800000000001056,0.0043400000000000105,0.005019999999999802,0.9542947202521738,1400.0
2025-04-16 03:00:00,win,0.057416267942536965,0.942583732057463,False,0.0022200000000001108,0.0049200000000000355,0.0013800000000001589,2.7760910815939472,951.0
2025-04-16 10:45:00,loss,0.2278481012658904,0.7721518987341096,False,0.0017899999999999583,0.00788000000000011,0.0005199999999998539,0.5830258302583756,663.0
2025-04-17 02:30:00,loss,0.4159292035397691,0.5840707964602309,False,0.0005999999999999339,0.0046600000000001085,0.0007200000000000539,2.3061224489796412,530.0
2025-04-17 10:45:00,loss,0.5147058823530373,0.4852941176469628,False,0.0011099999999999444,0.0033199999999999896,0.0006700000000001705,1.1922354414527288,839.0
2025-04-18 03:00:00,loss,0.285714285713962,0.7142857142860379,False,0.00043999999999999595,0.003570000000000073,7.00000000000145e-05,1.2120141342753203,393.0
2025-04-18 07:30:00,loss,0.5588235294121489,0.44117647058785114,False,4.999999999988347e-05,0.0014899999999999913,0.0012000000000000899,0.7379844961240385,613.0
2025-04-18 19:45:00,win,0.5999999999999013,0.40000000000009867,False,0.00045999999999990493,0.00266999999999995,0.00032999999999994145,0.9183673469388594,384.0
2025-04-21 12:00:00,loss,0.4759358288770263,0.5240641711229737,False,0.0024100000000000232,0.010270000000000001,1.999999999990898e-05,1.2739659367397087,762.0
2025-04-22 01:00:00,loss,0.1805555555556455,0.8194444444443545,False,0.0011399999999999189,0.003770000000000051,0.0007399999999999629,2.464547677261909,321.0
2025-04-22 08:45:00,loss,0.6386554621848723,0.3613445378151276,False,0.0014600000000000168,0.006019999999999914,0.0004999999999999449,1.0309405940592378,1000.0
2025-04-22 17:30:00,loss,0.23943661971831867,0.7605633802816814,False,0.0010700000000001264,0.002969999999999917,0.0029399999999999427,2.13648576034389,1048.0
2025-04-23 11:45:00,loss,0.3137254901961681,0.686274509803832,False,0.0028599999999998627,0.004209999999999825,0.000220000000000109,0.6993143976493817,883.0
2025-04-24 00:45:00,win,0.3157894736844873,0.6842105263155127,False,0.00042999999999993044,0.0009799999999999809,0.006329999999999947,1.116474291710548,186.0
2025-04-24 04:15:00,loss,0.3172413793102899,0.68275862068971,False,0.0022700000000002163,0.0044600000000001305,0.0005800000000000249,1.2561881188118773,726.0
2025-04-30 01:15:00,loss,0.1093750000000271,0.8906249999999729,False,0.0015700000000000713,0.0019400000000000528,0.0023400000000000087,1.0287026406428978,184.0
2025-05-14 15:45:00,loss,0.5428571428571066,0.4571428571428934,False,0.0013099999999999223,0.004510000000000014,0.0040400000000000436,0.8718861209964324,934.0
2025-05-19 05:30:00,loss,0.25619834710747896,0.743801652892521,False,0.000260000000000149,0.003430000000000044,0.0020399999999998197,1.2641791044775976,585.0
2025-05-21 09:00:00,loss,0.6219512195121754,0.3780487804878247,False,0.00022999999999995246,0.005800000000000027,0.000140000000000029,2.0300618921309366,1214.0
2025-05-21 20:15:00,loss,0.6141304347826284,0.38586956521737165,False,0.0013600000000000279,0.0038800000000001056,0.0005599999999998939,1.6303797468354957,1174.0
2025-05-22 09:00:00,loss,0.6250000000001601,0.37499999999983985,False,0.0007399999999999629,0.0026199999999998447,0.0007500000000000284,1.7542168674701413,1003.0
2025-05-22 14:15:00,loss,0.13414634146320328,0.8658536585367967,False,0.0015200000000001879,0.0018500000000001293,0.0033199999999999896,0.7632978723404684,605.0
2025-05-23 13:00:00,loss,0.44067796610169174,0.5593220338983083,False,0.0009600000000000719,0.004850000000000021,0.000220000000000109,1.3007874015750094,692.0
2025-05-26 08:45:00,loss,0.13194444444452796,0.868055555555472,False,0.0007399999999999629,0.005480000000000151,0.00014999999999987246,2.423076923077074,659.0
2025-05-26 17:45:00,loss,0.18421052631580484,0.8157894736841952,False,0.00045000000000006146,0.0015300000000000313,0.0016799999999999038,0.6356033452808608,445.0
2025-05-26 22:45:00,loss,0.2333333333339748,0.7666666666660252,False,0.00031000000000003247,0.0016400000000000858,1.999999999990898e-05,1.3125000000007891,82.0
2025-05-27 05:30:00,loss,0.8518518518519737,0.14814814814802632,True,0.0005100000000000104,0.0020299999999999763,0.0007099999999999884,1.2628062360802694,396.0
2025-05-27 15:15:00,loss,0.28448275862081834,0.7155172413791816,False,0.0010900000000000354,0.0025800000000000267,0.003009999999999957,1.46043165467629,649.0
2025-05-27 22:30:00,loss,0.41176470588242975,0.5882352941175703,False,1.999999999990898e-05,0.0014099999999999113,0.00378999999999996,0.6713681241185288,264.0
2025-05-28 03:00:00,loss,0.25806451612854703,0.7419354838714529,False,0.000460000000000127,0.0014400000000001079,9.000000000014552e-05,0.8893442622951354,444.0
2025-05-28 10:00:00,loss,0.08522727272720104,0.9147727272727989,False,0.0005599999999998939,0.0025100000000000122,0.0024599999999999067,2.1407471763683725,986.0
